index,localx,gap,realv,fid
394,695,89,7,161
394,702,85,7,162
408,314,161,8,154
408,322,163.5,8,155
408,330,163,7,156
408,337,166,8,157
408,345,166,7,158
408,352,168.5,10,159
408,362,167,10,160
408,372,167,9,161
408,381,162,8,162
408,389,162.5,10,163
408,399,160,9,164
408,408,158.5,9,165
408,417,157.5,9,166
408,426,157.5,9,167
408,435,154.5,9,168
408,444,152,10,169
408,454,150,8,170
408,462,150.5,9,171
408,471,148.5,9,172
408,480,147,8,173
408,488,144.5,10,174
408,498,142.5,9,175
408,507,141.5,9,176
408,516,140,10,177
408,526,139,8,178
408,534,137.5,10,179
408,544,137,8,180
408,552,134,8,181
408,560,132.5,8,182
458,184,286,6,175
458,190,288.5,6,176
458,196,293,7,177
458,203,297.5,8,178
458,211,295,7,179
458,218,300,6,180
458,224,300,6,181
458,230,302,7,182
458,237,304,7,183
458,244,305.5,8,184
458,252,307.5,7,185
458,259,312.5,6,186
458,265,315,6,187
458,271,317.5,8,188
458,279,319.5,7,189
458,286,322.5,8,190
458,294,322,6,191
458,300,327.5,5,192
458,305,332,7,193
458,312,334.5,8,194
458,320,337.5,8,195
458,328,337.5,6,196
458,334,340,7,197
458,341,342,8,198
458,349,344,7,199
458,356,346.5,7,200
458,363,348.5,7,201
458,370,350.5,7,202
458,377,352.5,7,203
458,384,354.5,5,204
458,389,356.5,7,205
458,396,358.5,7,206
458,403,361,7,207
458,410,362.5,6,208
458,416,365.5,8,209
458,424,365.5,6,210
458,430,368,7,211
458,437,370.5,7,212
458,444,372.5,7,213
458,451,373,8,214
458,459,373.5,7,215
458,466,376,7,216
458,473,376.5,7,217
458,480,378,7,218
458,487,381,9,219
458,496,382.5,7,220
458,503,384,6,221
458,509,386.5,8,222
458,517,387,5,223
458,522,389,7,224
487,572,127,7,183
487,579,130.5,9,184
487,588,129.5,11,185
487,599,127,9,186
487,608,125.5,9,187
487,617,123.5,9,188
487,626,120.5,10,189
487,636,116.5,9,190
487,645,118.5,10,191
487,655,116.5,9,192
487,664,115.5,10,193
487,674,111.5,10,194
487,684,107.5,9,195
487,693,103.5,9,196
487,702,108,10,197
487,712,107,9,198
487,721,104.5,9,199
487,730,104,9,200
487,739,103,9,201
487,748,102,9,202
487,757,101,9,203
487,766,99.5,9,204
487,775,98,9,205
487,784,97,9,206
487,793,96,8,207
487,801,96.5,9,208
487,810,94.5,10,209
487,820,91,7,210
487,827,93,9,211
528,340,127.5,7,196
528,347,123.5,9,197
528,356,123,1,198
528,355,123,7,199
528,362,122.5,7,200
528,369,119,7,201
528,376,119,6,202
528,382,117.5,6,203
528,388,118.5,5,204
528,393,118,7,205
528,400,116.5,7,206
528,407,116,6,207
528,413,115.5,4,208
528,417,116,10,209
528,427,116.5,6,210
528,433,115.5,6,211
528,439,115.5,6,212
528,445,115,2,213
528,447,115.5,6,214
528,453,115,6,215
528,459,116.5,5,216
528,464,119,6,217
528,470,118.5,6,218
528,476,117.5,6,219
528,482,117.5,6,220
597,497,117,5,221
597,502,118.5,5,222
597,507,121,5,223
597,512,120.5,6,224
597,518,120.5,6,225
597,524,122,2,226
597,526,121,5,227
597,531,122.5,5,228
597,536,123,8,229
597,544,123,4,230
597,548,124.5,4,231
597,552,124.5,8,232
597,560,125,1,233
597,561,125.5,5,234
597,566,127.5,5,235
614,64,182,9,234
614,73,180.5,10,235
614,83,179,7,236
614,90,180.5,9,237
614,99,179.5,10,238
614,109,178,10,239
614,119,176.5,10,240
614,129,175.5,9,241
614,138,175,8,242
614,146,173.5,10,243
614,156,172,10,244
614,166,173,10,245
614,176,169.5,9,246
614,185,167,8,247
614,193,164.5,10,248
614,203,170,10,249
614,213,165.5,9,250
614,222,164.5,10,251
614,232,162.5,9,252
614,241,160.5,8,253
614,249,155,8,254
637,659,130,2,249
637,657,130.5,10,250
637,667,134,8,251
637,675,132,0,252
637,675,132.5,7,253
637,682,131,7,254
637,689,132,6,255
637,695,133.5,7,256
637,702,131,7,257
637,709,131.5,6,258
637,715,131.5,7,259
637,722,131,8,260
637,730,131,8,261
637,743,130,7,263
637,750,130,7,264
637,757,129,7,265
637,764,129,7,266
637,785,127,7,269
637,792,126,7,270
656,260,158.5,9,255
656,269,159.5,10,256
656,279,155.5,9,257
656,288,155.5,10,258
656,298,153,10,259
656,308,151.5,9,260
656,317,152,10,261
656,327,149,10,262
656,337,148,9,263
656,346,150,9,264
656,355,146,9,265
689,414,138,9,271
689,423,136,8,272
689,431,136.5,10,273
689,441,134.5,9,274
689,450,133.5,10,275
689,460,132.5,9,276
689,469,133,9,277
689,478,131,9,278
689,487,130,9,279
689,496,131.5,10,280
689,506,129,9,281
689,515,125.5,9,282
689,524,124.5,9,283
689,533,124.5,9,284
689,542,123.5,9,285
689,551,122.5,9,286
689,569,119,9,288
689,578,118.5,9,289
689,587,117,9,290
689,596,116.5,9,291
689,605,115.5,9,292
689,614,114.5,9,293
689,623,113,9,294
689,632,112.5,9,295
689,641,111.5,8,296
689,649,110,8,297
689,657,111,8,298
689,665,111.5,8,299
736,223,121.5,8,291
736,231,120,8,292
736,239,120,8,293
736,247,119.5,8,294
736,255,118,7,295
736,262,117.5,8,296
736,270,116.5,8,297
736,278,116,7,298
736,285,115,8,299
736,293,114.5,7,300
736,300,115,8,301
736,308,115,7,302
736,315,115.5,8,303
736,323,114.5,7,304
736,330,115,8,305
736,338,113,7,306
736,345,114.5,8,307
736,353,114,8,308
736,361,112.5,7,309
736,368,113,7,310
736,375,114,8,311
736,383,113,9,312
736,392,111,6,313
736,398,113,8,314
736,406,113,8,315
736,414,111,7,316
736,421,111.5,7,317
736,428,113,8,318
736,436,111,8,319
736,444,110,8,320
736,452,112.5,8,321
736,460,110,8,322
736,468,110,7,323
736,475,109,9,324
736,484,110.5,8,325
736,492,108,6,326
736,498,107.5,8,327
736,506,107,8,328
736,514,106,7,329
736,521,106,8,330
736,529,105,8,331
736,537,105,8,332
736,545,104,8,333
736,553,105,7,334
736,560,104.5,8,335
736,568,104.5,7,336
736,575,103,9,337
736,584,103.5,7,338
736,591,103.5,9,339
736,600,101.5,8,340
736,608,101,8,341
736,616,101,7,342
736,623,101,9,343
736,632,99.5,8,344
736,640,99.5,8,345
736,648,98.5,6,346
736,654,100,9,347
736,663,99,8,348
736,671,97.5,8,349
736,679,97.5,8,350
736,687,97.5,7,351
736,694,98.5,8,352
736,702,97,8,353
736,710,97,9,354
736,719,96.5,7,355
736,726,97,8,356
736,734,96.5,8,357
736,742,96.5,8,358
736,750,96.5,8,359
736,758,96.5,8,360
736,766,96.5,8,361
736,774,97,8,362
736,782,96.5,8,363
736,790,96,8,364
736,798,96.5,7,365
736,805,96.5,8,366
736,813,99,8,367
736,821,97,8,368
768,443,230.5,9,303
768,452,229,9,304
768,461,229.5,9,305
768,470,230,8,306
768,478,228,9,307
768,487,226,9,308
768,496,224,8,309
768,504,228,10,310
768,514,227,8,311
768,522,226.5,11,312
768,533,225.5,8,313
768,541,224,10,314
768,551,223,9,315
768,560,222,9,316
768,569,220.5,9,317
768,578,220,8,318
768,586,219.5,10,319
768,596,218,8,320
768,604,217.5,9,321
768,613,217,9,322
768,622,215.5,10,323
768,632,214,10,324
768,642,212,8,325
768,650,212,9,326
768,659,209,9,327
768,668,208.5,9,328
768,677,206.5,9,329
768,686,207,9,330
768,695,204,10,331
768,705,203,9,332
768,714,201.5,10,333
781,106,359,8,308
781,114,359,10,309
781,124,358.5,3,310
781,127,360.5,9,311
781,136,359,8,312
781,144,360,9,313
781,153,359,9,314
781,162,361,8,315
781,170,360.5,10,316
781,180,360.5,8,317
781,188,360.5,8,318
781,206,360.5,9,320
781,215,359,9,321
781,224,359.5,9,322
781,233,359,9,323
781,242,360.5,9,324
781,251,361.5,9,325
781,260,360,9,326
781,269,360,9,327
781,278,360.5,10,328
781,288,358.5,9,329
781,297,358.5,8,330
781,305,360,10,331
781,315,361,9,332
781,324,360,10,333
781,334,359.5,9,334
781,343,360,9,335
781,352,360.5,7,336
781,359,362,6,337
781,365,371,4,338
781,369,375.5,5,339
781,374,381.5,0,340
797,9,159,5,314
797,14,158.5,4,315
797,18,158.5,8,316
797,26,158,9,317
797,35,157,8,318
797,43,156.5,9,319
797,52,155.5,8,320
797,60,155.5,8,321
797,68,156,9,322
797,77,155.5,8,323
797,85,156,9,324
797,94,155,8,325
797,102,155,8,326
797,110,155,9,327
797,119,154.5,8,328
797,127,155,8,329
797,135,155,9,330
797,144,154.5,8,331
797,152,154.5,9,332
797,161,153.5,8,333
797,169,155,7,334
797,176,156.5,10,335
797,186,153.5,7,336
797,193,153.5,9,337
797,202,155,7,338
797,209,155,9,339
797,218,155,7,340
797,225,156.5,10,341
797,235,153.5,8,342
797,243,154,2,343
797,245,152,2,344
891,447,357,8,346
891,455,357,9,347
891,464,356,10,348
891,474,355.5,9,349
891,483,355.5,10,350
891,493,354.5,10,351
891,503,353.5,10,352
891,513,351.5,9,353
891,522,354,10,354
891,532,352.5,10,355
891,542,350.5,10,356
891,552,350,9,357
891,561,351,9,358
984,160,113.5,6,371
984,166,115,9,372
984,175,112.5,9,373
984,184,112.5,10,374
984,194,112,9,375
984,203,111,9,376
984,212,111.5,9,377
984,221,111,10,378
984,231,111.5,9,379
984,240,111,9,380
984,249,109.5,8,381
984,257,110.5,10,382
984,267,109,9,383
984,276,113,10,384
984,286,108.5,10,385
984,296,107.5,9,386
984,305,107.5,8,387
984,313,107.5,11,388
984,324,106.5,9,389
984,333,106.5,9,390
984,342,106,9,391
984,351,104.5,9,392
984,360,105.5,9,393
984,369,106.5,11,394
984,380,103.5,9,395
1015,75,160,9,383
1015,84,162.5,9,384
1015,93,162.5,9,385
1015,102,164,8,386
1015,110,164.5,8,387
1015,118,164,11,388
1015,129,165,9,389
1015,138,165,9,390
1015,147,164.5,7,391
1015,154,167.5,8,392
1015,162,168,10,393
1015,172,168,10,394
1015,182,168,8,395
1015,190,170,10,396
1015,200,172,8,397
1015,208,168.5,8,398
1015,216,164,9,399
1015,225,160,9,400
1015,234,168.5,8,401
1015,242,169.5,9,402
1015,251,169.5,9,403
1015,260,170.5,8,404
1015,268,171.5,10,405
1015,278,169.5,8,406
1015,286,173.5,9,407
1015,295,173,9,408
1015,304,172.5,8,409
1015,312,175,10,410
1015,322,172.5,8,411
1015,330,174.5,9,412
1015,339,174.5,9,413
1015,348,176,9,414
1015,357,176,8,415
1015,365,177.5,10,416
1015,375,177,8,417
1015,383,174.5,8,418
1060,273,148.5,6,398
1060,279,150,9,399
1060,288,147,8,400
1060,296,151,8,401
1060,304,150,7,402
1060,311,150,8,403
1060,319,153,7,404
1060,326,152,8,405
1060,334,152,8,406
1060,342,155,9,407
1060,351,154.5,9,408
1060,360,153,6,409
1060,366,153.5,8,410
1060,374,154,8,411
1060,382,155,7,412
1060,389,155,8,413
1060,397,155,7,414
1060,404,158,7,415
1060,411,157,8,416
1060,419,156.5,0,417
1060,419,157,8,418
1060,427,156,7,419
1060,434,156.5,7,420
1060,441,158.5,9,421
1060,450,156.5,8,422
1060,458,160,8,423
1060,466,156,8,424
1060,474,156,8,425
1060,482,156,7,426
1060,489,155,7,427
1060,496,156,7,428
1060,503,158,10,429
1060,513,155,8,430
1060,521,154,7,431
1060,528,154,8,432
1060,536,154.5,7,433
1060,543,154,8,434
1060,551,153.5,8,435
1060,559,153.5,0,436
1061,26,159,8,399
1061,34,160.5,9,400
1061,43,160.5,9,401
1061,52,160,9,402
1061,61,160.5,10,403
1061,71,159.5,8,404
1061,79,159,9,405
1061,88,160,9,406
1061,97,159.5,9,407
1061,106,160,8,408
1061,114,160.5,9,409
1061,123,159.5,8,410
1061,131,161.5,8,411
1061,139,160,10,412
1061,149,160.5,9,413
1061,158,161,8,414
1061,166,162,3,415
1061,169,162.5,3,416
1108,184,162,9,417
1108,193,161,8,418
1108,201,163,8,419
1108,209,163,8,420
1108,217,166.5,9,421
1108,226,163,8,422
1108,234,164,9,423
1108,243,163.5,8,424
1108,251,166.5,9,425
1108,260,166,8,426
1108,268,167,9,427
1108,277,167.5,8,428
1108,285,168.5,9,429
1108,294,168,9,430
1108,303,168.5,8,431
1108,311,169.5,9,432
1108,320,169.5,8,433
1108,328,171,9,434
1108,337,171,8,435
1108,345,171.5,8,436
1108,353,174,8,437
1108,361,175.5,7,438
1108,368,180,7,439
1108,375,184,7,440
1108,382,187,19,441
1119,601,94,9,419
1119,610,95,10,420
1119,620,91.5,9,421
1119,629,93.5,10,422
1119,639,90,9,423
1119,648,92,10,424
1119,658,90,9,425
1119,667,88,10,426
1119,677,87,9,427
1119,686,86,9,428
1119,695,85.5,10,429
1119,705,85,10,430
1119,715,85,9,431
1119,724,82.5,9,432
1119,733,82.5,9,433
1119,742,82.5,10,434
1119,752,80,9,435
1119,761,79.5,10,436
1119,771,79.5,9,437
1119,780,77.5,10,438
1119,790,76.5,9,439
1119,799,76.5,7,440
1119,806,81,10,441
1119,816,80.5,10,442
1119,835,80.5,9,444
1120,394,171,8,419
1120,402,171,10,420
1120,412,178,7,421
1120,419,179,9,422
1120,428,179.5,9,423
1120,437,179.5,10,424
1120,447,180,9,425
1120,456,180,9,426
1120,465,180.5,9,427
1120,474,181,9,428
1120,483,180.5,9,429
1120,492,182,9,430
1120,501,183.5,9,431
1120,510,183,9,432
1120,519,182,9,433
1120,528,183,9,434
1120,537,184,9,435
1120,546,183.5,10,436
1120,556,184,9,437
1120,565,184,10,438
1120,575,183,9,439
1120,584,184,9,440
1120,593,184.5,9,441
1120,602,185.5,9,442
1131,238,205,7,425
1131,245,205.5,3,426
1131,248,214.5,7,427
1131,255,215.5,8,428
1131,263,216,6,429
1131,269,217,7,430
1131,276,218.5,7,431
1131,283,218.5,7,432
1131,290,220.5,8,433
1131,298,220,9,434
1131,311,224.5,7,436
1131,318,221.5,7,437
1131,325,223.5,7,438
1131,332,224,8,439
1168,118,200.5,1,439
1168,127,212,10,441
1168,137,209,10,442
1168,147,208,10,443
1168,157,206,10,444
1168,167,201.5,6,445
1168,173,203.5,10,446
1168,183,198,9,447
1168,192,197.5,10,448
1168,202,195.5,8,449
1168,210,193.5,8,450
1168,218,194,10,451
1168,228,188.5,8,452
1168,236,186.5,8,453
1168,244,186,8,454
1168,252,186,9.5,455
1178,368,90,7,441
1178,375,88.5,8,442
1178,383,85.5,7,443
1178,390,84,7,444
1178,397,81,8,445
1178,405,80,6,446
1178,411,77,8,447
1178,419,75.5,7,448
1178,426,74,7,449
1178,433,72,7,450
1178,440,71,6,451
1178,446,70,6,452
1178,452,69.5,6,453
1178,458,71,6,454
1179,218,99,7,441
1179,225,91.5,10,442
1179,235,101,5,443
1179,240,108.5,5,444
1179,245,108,8,445
1179,253,108.5,8,446
1179,261,105,7,447
1179,268,106,8,448
1179,276,108.5,5,449
1179,281,108.5,5,450
1179,286,112,8,451
1179,294,105,10,452
1179,304,105.5,10,453
1179,314,105,10,454
1179,324,105,2.5,455
1184,401,177,7,442
1184,408,178.5,5,443
1184,413,179,8,444
1184,421,181,8,445
1184,429,180.5,9,446
1184,438,180.5,7,447
1184,445,181.5,10,448
1184,455,182.5,8,449
1184,463,183,8,450
1184,471,185,8,451
1184,479,185.5,9,452
1184,488,186,9,453
1184,497,186,9,454
1184,506,187,8.5,455
1195,184,209.5,9,445
1195,193,209,10,446
1195,203,207,10,447
1195,213,202.5,9,448
1195,222,206,10,449
1195,232,202.5,10,450
1195,242,202,9,451
1195,251,198.5,10,452
1195,261,198.5,10,453
1195,271,199,10,454
1195,281,200,9.5,455
1218,523,187.5,7,457
1218,530,190.5,10,458
1218,540,190,7,459
1218,547,193,10,460
1218,557,190.5,8,461
1218,565,193,9,462
1218,574,191.5,9,463
1218,583,192.5,8,464
1218,591,194,9,465
1218,600,195.5,9,466
1218,609,197.5,9,467
1218,618,197.5,9,468
1218,627,197.5,6,469
1218,633,198,6,470
1222,479,62.5,5,457
1222,484,61.5,7,458
1222,491,60,6,459
1222,497,58.5,6,460
1222,503,59,5,461
1222,508,60.5,7,462
1222,515,57,7,463
1222,522,56,5,464
1222,527,59.5,7,465
1222,534,60.5,6,466
1222,540,55.5,6,467
1222,546,49,7,468
1222,553,42,7,469
1222,565,50,8,471
1222,573,49,6,472
1222,579,46.5,7,473
1222,586,44,5,474
1222,591,42.5,5,475
1222,601,62,0.222222222,477
1242,135,193,9,463
1242,144,197,9,464
1242,153,198.5,10,465
1242,163,198,9,466
1242,172,199.5,10,467
1242,182,203.5,9,468
1242,191,197,9,469
1242,200,193.5,10,470
1242,210,189,9,471
1242,219,195,9,472
1242,228,195.5,10,473
1242,238,195.5,10,474
1242,248,194,9,475
1242,257,194,9,476
1242,266,196,10,477
1242,276,195,9,478
1242,285,195,10,479
1242,295,194,9,480
1242,304,190.5,9,481
1242,313,188.5,10,482
1242,323,185,9,483
1242,332,190,10,484
1242,342,189.5,9,485
1242,351,188,8,486
1242,359,188,6,487
1242,365,194.5,6,488
1250,26,99.5,8,465
1250,34,101.5,9,466
1250,43,102,9,467
1250,52,102.5,9,468
1250,70,103.5,9,470
1250,79,104,8,471
1250,87,104.5,10,472
1250,97,105,7,473
1250,104,105.5,10,474
1250,114,106.5,8,475
1250,122,107,9,476
1250,131,107,8,477
1250,139,108.5,9,478
1250,148,109,10,479
1250,158,110,9,480
1250,167,110,8,481
1250,175,111.5,9,482
1250,184,112,8,483
1250,192,114,9,484
1250,201,115,9,485
1250,210,115,8,486
1250,218,117,7,487
1250,225,117.5,10,488
1250,235,115,10,489
1250,245,113,5,490
1250,250,106,5,491
1358,611,75.5,5,491
1358,616,73,7,492
1358,623,74.5,9,493
1358,632,73,7,494
1358,639,72,10,495
1358,649,69,7,496
1358,656,75,7,497
1358,663,74,10,498
1358,673,68.5,8,499
1358,681,76,5,500
1358,686,75.5,5,501
1362,261,123.5,9,492
1362,270,120.5,7,493
1362,277,119,10,494
1362,287,120.5,9,495
1362,296,121.5,8,496
1362,304,122.5,8,497
1362,312,125,8,498
1362,320,124,9,499
1362,329,123.5,9,500
1362,356,134,6,503
1362,368,138,6,505
1362,374,139.5,0,506
1553,696,126,4,540
1553,700,126,9,541
1553,709,126.5,10,542
1553,719,126.5,9,543
1553,728,125.5,9,544
1553,737,125.5,9,545
1553,746,127,10,546
1553,756,126,9,547
1553,765,126,10,548
1553,775,124.5,9,549
1553,784,126.5,5,550
1629,82,117.5,10,555
1629,92,119.5,9,556
1629,101,118,10,557
1629,111,117,10,558
1629,121,115,10,559
1629,131,118.5,9,560
1629,140,120.5,10,561
1629,150,115.5,10,562
1629,160,113.5,10,563
1629,170,111,9,564
1629,179,119.5,10,565
1629,189,120.5,9,566
1629,198,118,9,567
1978,339,187.5,9,618
1978,348,187,9,619
1978,357,186,8,620
1978,365,181,9,621
1978,374,181,9,622
1978,383,180,9,623
1978,392,181,8,624
1978,400,183.5,8,625
1978,408,185.5,5,626
1978,413,177,8,627
1978,421,173.5,8,628
1978,429,172,8,629
1978,447,174,9,631
1978,466,175,10,633
1978,476,174.5,9,634
1978,494,175,14,636
2072,508,177,8,637
2072,516,170,9,638
2072,525,174.5,9,639
2072,534,174,9,640
2072,543,173.5,9,641
2072,552,173.5,9,642
2072,561,172,9,643
2072,570,172.5,10,644
2072,580,172,3,645
2072,583,169,8,646
2072,591,160.5,9,647
2072,600,169.5,9,648
2072,609,167,9,649
2157,34,340.5,7,659
2157,41,340,5,660
2157,46,337.5,2,661
2157,44,336.5,8,662
2157,52,341.5,10,663
2157,71,334,7,665
2157,78,337.5,10,666
2157,88,334.5,7,667
2157,95,333.5,6,668
2157,101,333.5,8,669
2157,109,334.5,1.166666667,670
2265,291,146,7,685
2265,298,147.5,7,686
2265,305,146,8,687
2265,313,146,9,688
2265,322,147.5,9,689
2265,331,147,8,690
2265,339,148,6,691
2265,345,149.5,10,692
2265,355,149,9,693
2265,364,149.5,6,694
2265,370,149.5,7,695
2265,387,149.5,10,697
2265,397,150.5,10,698
2265,407,149.5,10,699
2265,417,149.5,4,700
2265,421,151.5,4,701
2265,429,162.5,0,703
2501,58,543,9,746
2501,67,548.5,8,747
2501,75,547.5,9,748
2501,84,546,8,749
2501,92,546,8,750
2501,100,545.5,9,751
2501,109,544.5,9,752
2501,118,542,8,753
2501,126,538.5,9,754
2501,135,533.5,8,755
2501,143,539,9,756
2501,152,537.5,9,757
2501,170,534,0,759
2506,25,451,7,747
2506,32,452,6,748
2506,38,454,6,749
2506,44,455.5,7,750
2506,51,458,8,751
2506,59,460,6,752
2506,65,463,8,753
2506,73,463,7,754
2506,80,464,7,755
2506,87,467,8,756
2506,95,469.5,6,757
2506,101,471,9,758
2506,110,470,10,759
2506,120,471,3,760
2506,123,477,8,761
2506,131,478.5,7,762
2506,138,481,7,763
2506,145,483,7,764
2506,152,485,8,765
2506,160,487.5,4,766
2506,164,488.5,6,767
2506,170,492.5,10,768
2506,180,493,10,769
2506,190,493,10,770
2506,200,492.5,3.5,771
2556,165,538,4,758
2556,178,529.5,9,760
2556,187,533.5,7,761
2556,194,534,9,762
2556,203,532,8,763
2556,211,531,9,764
2556,220,530.5,8,765
2556,228,528.5,9,766
2556,237,528.5,8,767
2556,245,527,9,768
2556,254,526,8,769
2556,262,525,7,770
2556,269,526,7,771
2580,87,70.5,8,761
2580,95,70,8,762
2580,103,70,7,763
2580,110,70,9,764
2580,119,71,8,765
2580,127,70.5,8,766
2580,135,72,8,767
2580,143,72,8,768
2580,151,73.5,8,769
2580,159,73.5,8,770
2580,167,73.5,8.5,771
2656,79,235,7,778
2656,86,228.5,10,779
2656,96,230,7,780
2656,103,234.5,6,781
2656,109,238.5,6,782
2656,115,244,9,783
2656,124,247,7,784
2656,131,252,7,785
2656,138,255.5,8,786
2656,146,258,5,787
2656,151,263.5,2,788
2656,153,268,2,789
2665,256,63.5,7,781
2665,263,67.5,7,782
2665,270,68.5,9,783
2665,279,67,8,784
2665,287,70.5,7,785
2665,294,70.5,9,786
2665,303,72,6,787
2665,309,78.5,7,788
2665,316,78,9,789
2665,325,78.5,8,790
2665,333,80.5,8,791
2665,341,79,8,792
2665,349,79.5,8,793
2665,357,79.5,8,794
2665,365,82.5,8,795
2665,373,82.5,7,796
