index,localx,gap,realv,fid
3912,260,84,8,1356
3912,268,82.5,9,1357
3912,277,80,7,1358
3912,284,79.5,8,1359
3912,292,78,7,1360
3912,299,77.5,8,1361
3912,307,76.5,8,1362
3912,315,74.5,8,1363
3912,323,73.5,8,1364
3912,331,71,8,1365
3912,339,71,8,1366
3912,347,70,0,1367
3979,32,78.5,4,1370
3979,36,79,6,1371
3979,42,81,8,1372
3979,50,78,8,1373
3979,58,78,8,1374
3979,66,77.5,8,1375
3979,74,77,8,1376
3979,82,78,8,1377
3979,90,75.5,8,1378
3979,98,75.5,7,1379
3979,105,75,8,1380
3979,113,76,8,1381
3979,121,76.5,7,1382
3979,128,76.5,8,1383
3979,136,76,8,1384
3979,144,75.5,7,1385
3979,151,76.5,8,1386
3979,159,79,7,1387
3979,166,76.5,8,1388
3979,174,76.5,7,1389
3979,181,76,8,1390
3979,189,75.5,7,1391
3979,196,76.5,8,1392
3979,204,78,7,1393
3979,211,77,7,1394
3979,218,78.5,8,1395
3979,226,77.5,7,1396
3979,233,78.5,8,1397
3979,241,77,7,1398
3979,248,77.5,7,1399
3979,255,78,7,1400
3979,262,79,8,1401
3979,270,78.5,7,1402
3979,277,78,8,1403
3979,285,77.5,6,1404
3979,291,80.5,7,1405
3979,298,81,8,1406
3979,306,80,7,1407
3979,313,80,7,1408
3979,320,80.5,7,1409
3979,327,82,8,1410
3979,335,80,7,1411
3979,342,81.5,7,1412
3979,349,82,8,1413
3979,357,82,7,1414
3979,364,81,7,1415
3979,371,82.5,8,1416
3979,379,82,7,1417
3979,386,82,8,1418
3979,394,81.5,6,1419
3979,400,84,8,1420
3979,408,82,7,1421
3979,415,83,7,1422
3979,422,84,8,1423
3979,430,82,7,1424
3979,437,84.5,7,1425
3979,444,84,8,1426
3979,452,84.5,7,1427
3979,459,84,8,1428
3979,467,82,7,1429
3979,474,84,7,1430
3979,481,84.5,8,1431
3979,489,83,8,1432
3979,497,83,6,1433
3979,503,85,8,1434
3979,511,84,7,1435
3979,518,84.5,7,1436
3979,525,85,8,1437
3979,533,84,7,1438
3979,540,83.5,8,1439
3979,548,84,7,1440
3979,555,84.5,6,1441
3979,561,84,9,1442
3979,570,84,7,1443
3979,577,83.5,7,1444
3979,584,84,7,1445
3979,591,84,7,1446
3979,598,83.5,7,1447
3979,605,84,6,1448
3979,611,85,6,1449
3979,626,85.5,8,1451
3979,634,83,8,1452
3979,642,84,6,1453
3979,648,85.5,8,1454
3979,656,83,7,1455
3979,663,85,5,1456
3979,668,89.5,5,1457
3989,400,49.5,5,1373
3989,405,49.5,7,1374
3989,412,49.5,6,1375
3989,418,50.5,7,1376
3989,425,50.5,7,1377
3989,432,54.5,6,1378
3989,438,57,5,1379
3989,443,60.5,6,1380
3989,449,51,7,1381
3989,456,54,8,1382
3989,464,52,4,1383
3989,468,52.5,7,1384
3989,475,53,6,1385
3989,481,52.5,7,1386
3989,488,52.5,4,1387
3989,492,53,7,1388
3989,499,53.5,6,1389
3989,505,54,7,1390
3989,512,53.5,6,1391
3989,518,53.5,5,1392
3989,523,54.5,6,1393
3989,529,54.5,6,1394
3989,535,54.5,7,1395
3989,542,53.5,5,1396
3989,547,53.5,6,1397
3989,553,53.5,6,1398
3989,559,54,5,1399
3989,564,54,7,1400
3989,571,53,6,1401
3989,577,52.5,5,1402
3989,582,53,6,1403
3989,588,53.5,6,1404
3989,594,54,6,1405
3989,600,54,6,1406
3989,606,54,6,1407
3989,612,53.5,10,1408
3989,622,54.5,2,1409
3989,624,55,6,1410
3989,630,55.5,5,1411
3989,635,56.5,6,1412
3989,641,58.5,6,1413
3989,647,57.5,6,1414
3989,653,58.5,6,1415
3989,659,60.5,6,1416
3989,665,59.5,6,1417
3989,671,60.5,7,1418
3989,678,60,5,1419
3989,683,62.5,6,1420
3989,689,63,6,1421
3989,695,64,6,1422
3989,701,65.5,6,1423
3989,707,66,6,1424
3989,713,67.5,6,1425
3989,719,68.5,6,1426
3989,725,69.5,6,1427
3989,731,70,7,1428
3989,738,70.5,6,1429
3989,744,72,6,1430
3989,750,72,6,1431
3989,756,74,6,1432
3989,762,76,6,1433
3989,768,77.5,7,1434
3989,775,78,6,1435
3989,781,79.5,6,1436
3989,787,81,6,1437
3989,793,83,6,1438
3989,799,84.5,6,1439
3989,805,86,6,1440
3989,811,88,7,1441
3989,818,88.5,6,1442
4087,102,88.5,8,1417
4087,110,90,8,1418
4087,118,87.5,8,1419
4087,126,88,8,1420
4087,134,86.5,8,1421
4087,142,86,8,1422
4087,150,85.5,8,1423
4087,158,86.5,8,1424
4087,166,84,8,1425
4087,174,85.5,8,1426
4087,182,84,3,1427
4087,185,80.5,3,1428
4125,223,82,10,1432
4125,233,79.5,5,1433
4125,238,80.5,10,1434
4125,248,81,5,1435
4125,253,79.5,8,1436
4125,261,79,7,1437
4125,268,78,8,1438
4125,276,79,6,1439
4125,282,78,9,1440
4125,291,79,7,1441
4125,298,79.5,7,1442
4151,311,78.5,7,1443
4151,318,78,5,1444
4151,323,80,7,1445
4151,330,77,8,1446
4151,338,78.5,5,1447
4151,343,79,9,1448
4151,352,79.5,7,1449
4151,359,80,8,1450
4151,367,80,6,1451
4151,373,78,10,1452
4151,383,79.5,3,1453
4151,386,80.5,8,1454
4151,394,82,8,1455
4166,32,104.5,4,1451
4166,36,106,3,1452
4166,39,107,9,1453
4166,48,106,9,1454
4166,57,105,8,1455
4166,65,104.5,9,1456
4166,74,104.5,6,1457
4166,80,108,10,1458
4166,90,103.5,7,1459
4166,97,107.5,9,1460
4166,106,104,8,1461
4166,114,104,8,1462
4166,122,102.5,9,1463
4166,131,102.5,8,1464
4166,139,103,9,1465
4166,148,101.5,8,1466
4166,156,101.5,7,1467
4166,163,102,7,1468
4173,29,104.5,5,1456
4173,34,101,4,1457
4173,38,100.5,5,1458
4173,43,101,9,1459
4173,52,98,8,1460
4173,60,95,9,1461
4173,69,94,8,1462
4173,77,92.5,8,1463
4173,85,92,8,1464
4173,93,91.5,8,1465
4173,101,90,7,1466
4173,108,90,8,1467
4173,116,89.5,9,1468
4173,125,86.5,8,1469
4173,133,84.5,8,1470
4173,141,83.5,7,1471
4173,148,84.5,9,1472
4173,157,82,7,1473
4173,164,82.5,9,1474
4173,173,81,8,1475
4173,181,78.5,7,1476
4173,188,76.5,9,1477
4173,197,75.5,7,1478
4173,204,75.5,8,1479
4173,212,73,8,1480
4173,220,70.5,8,1481
4173,228,68,7,1482
4173,235,71.5,8,1483
4173,243,70,9,1484
4173,252,64,8,1485
4173,260,63,5,1486
4173,265,67.5,5,1487
4177,679,83,7,1458
4177,686,84,4,1459
4177,690,88,10,1460
4177,700,83.5,7,1461
4177,707,85.5,5,1462
4177,712,90,7,1463
4177,719,89,7,1464
4177,726,90.5,8,1465
4177,734,89,7,1466
4177,741,90.5,7,1467
4177,748,90.5,7,1468
4177,755,89.5,7,1469
4177,762,90.5,7,1470
4177,769,91.5,7,1471
4177,776,90.5,7,1472
4177,783,91,7,1473
4177,790,91.5,7,1474
4177,797,91,8,1475
4177,805,90.5,6,1476
4177,811,92.5,8,1477
4177,819,92.5,7,1478
4177,826,91.5,7,1479
4191,29,92,5,1465
4191,34,91,8,1466
4191,42,92,9,1467
4191,51,89,8,1468
4191,59,88.5,8,1469
4191,67,88.5,9,1470
4191,76,90.5,8,1471
4191,84,91.5,9,1472
4191,93,89,9,1473
4191,102,92,8,1474
4191,110,92,9,1475
4191,119,91,8,1476
4191,127,88.5,8,1477
4191,135,90.5,8,1478
4191,143,91,9,1479
4191,152,90,9,1480
4191,161,89,9,1481
4191,170,89,7,1482
4191,177,88,8,1483
4191,185,88,8,1484
4191,193,89.5,8,1485
4191,201,88,8,1486
4191,209,88.5,8,1487
4191,217,87.5,8,1488
4191,225,87.5,8,1489
4191,233,87,9,1490
4191,242,87.5,8,1491
4191,250,87,8,1492
4191,258,87,8,1493
4191,266,87,9,1494
4191,275,85.5,7,1495
4191,282,86.5,8,1496
4191,290,86,8,1497
4191,298,85.5,7,1498
4191,305,87.5,9,1499
4191,314,85.5,5,1500
4191,319,86.5,7,1501
4191,326,86.5,8,1502
4191,334,86.5,4,1503
4191,338,86.5,4,1504
4199,174,98.5,7,1469
4199,181,98.5,8,1470
4199,189,100,10,1471
4199,199,97,6,1472
4199,205,99.5,9,1473
4199,214,99,10,1474
4199,224,96,7,1475
4199,231,95.5,8,1476
4199,239,94.5,8,1477
4199,247,95.5,8,1478
4199,255,95.5,9,1479
4199,264,95,7,1480
4199,271,95,8,1481
4199,279,94.5,8,1482
4199,287,94,8,1483
4199,295,95,9,1484
4199,304,92.5,7,1485
4199,311,93,8,1486
4199,319,93,8,1487
4199,327,93.5,8,1488
4199,335,92.5,8,1489
4199,343,93.5,8,1490
4199,351,96,8,1491
4199,359,97.5,8,1492
4199,367,91,8,1493
4199,375,93,7,1494
4199,382,95,9,1495
4199,391,94,8,1496
4199,399,90.5,7,1497
4199,406,93.5,8,1498
4199,414,91,7,1499
4199,421,91.5,8,1500
4199,429,90,9,1501
4199,438,88.5,7,1502
4199,445,89,8,1503
4199,453,90,8,1504
4199,461,89,7,1505
4199,468,88.5,6,1506
4199,474,92.5,8,1507
4199,482,91,3,1508
4199,485,100.5,3,1509
4203,614,80,7,1472
4203,621,79.5,6,1473
4203,627,81.5,7,1474
4203,634,80,6,1475
4203,640,81,7,1476
4203,647,81,6,1477
4203,653,81.5,7,1478
4203,660,81.5,6,1479
4203,666,81,6,1480
4203,672,82,7,1481
4203,679,82,6,1482
4203,685,84.5,7,1483
4203,692,82.5,6,1484
4203,698,83.5,6,1485
4203,704,85,6,1486
4203,710,86,6,1487
4203,716,87,6,1488
4203,722,88.5,7,1489
4203,729,88,6,1490
4203,735,91.5,6,1491
4203,741,90.5,6,1492
4203,747,91.5,6,1493
4203,753,93,6,1494
4203,759,94,6,1495
4203,765,95,6,1496
4203,771,97,6,1497
4203,777,98,7,1498
4203,784,98.5,5,1499
4203,789,101,3,1500
4203,792,102.5,9,1501
4203,801,104,9,1502
4203,810,104.5,4,1503
4205,155,347,8,1472
4205,163,346,8,1473
4205,171,342,8,1474
4205,179,338,2,1475
4205,181,337,7,1476
4205,188,336.5,9,1477
4205,197,333,7,1478
4205,204,332.5,8,1479
4205,212,328,8,1480
4205,220,323.5,8,1481
4205,228,320.5,8,1482
4212,30,123.5,8,1475
4212,38,118.5,3,1476
4212,41,118.5,8,1477
4212,49,120.5,4,1478
4212,53,119.5,7,1479
4212,60,121,8,1480
4212,68,119.5,8,1481
4212,76,119,8,1482
4212,92,120.5,8,1484
4212,100,119,10,1485
4212,110,119.5,10,1486
4212,155,118.5,7,1491
4212,162,120.5,9,1492
4212,171,117.5,7,1493
4212,178,117.5,2,1494
4212,180,118.5,4,1495
4212,184,118.5,4,1496
4222,708,135.5,9,1485
4222,717,132.5,8,1486
4222,725,131,8,1487
4222,733,133,8,1488
4222,741,130.5,8,1489
4222,749,130,8,1490
4222,757,130,9,1491
4222,766,127,8,1492
4222,774,126.5,8,1493
4222,782,127,8,1494
4222,790,126,9,1495
4222,867,8.5,0,1507
4250,115,47.5,9,1497
4250,124,47,8,1498
4250,132,47,9,1499
4250,141,46,9,1500
4250,150,46.5,8,1501
4250,158,47.5,9,1502
4250,167,45,10,1503
4250,177,45.5,7,1504
4250,184,46,8,1505
4250,192,47,8,1506
4250,200,46,9,1507
4250,209,45.5,9,1508
4250,218,45.5,8,1509
4250,226,43.5,7,1510
4250,233,44.5,8,1511
4250,241,44.5,9,1512
4250,250,45,7,1513
4250,257,44.5,9,1514
4250,266,44,8,1515
4250,274,45,8,1516
4250,282,44,8,1517
4250,290,44,9,1518
4250,299,44,7,1519
4250,306,44,5,1520
4250,311,44.5,5,1521
4252,536,117,6,1498
4252,542,122.5,5,1499
4252,547,128,3,1500
4252,550,123.5,7,1501
4252,557,126.5,7,1502
4252,564,125,7,1503
4252,571,127.5,8,1504
4252,579,126.5,6,1505
4252,585,130,6,1506
4252,591,134,6,1507
4252,597,129,13,1508
4288,513,86.5,4,1511
4288,517,86,9,1512
4288,526,86.5,4,1513
4288,530,85,6,1514
4288,536,85,8,1515
4288,544,84.5,7,1516
4288,551,84,8,1517
4288,559,83,7,1518
4288,566,82.5,7,1519
4288,573,83,7,1520
4288,580,82.5,8,1521
4288,588,83,7,1522
4288,595,81,7,1523
4288,602,80.5,8,1524
4288,610,80,7,1525
4288,617,78.5,7,1526
4288,624,78.5,7,1527
4288,631,77,8,1528
4288,639,77,7,1529
4288,646,75.5,7,1530
4288,653,75,7,1531
4288,660,75,8,1532
4288,668,73.5,7,1533
4288,675,72.5,7,1534
4288,682,72,7,1535
4288,689,71,7,1536
4288,696,70,7,1537
4288,703,69,7,1538
4288,710,68.5,7,1539
4288,717,68,7,1540
4288,724,67,7,1541
4288,731,66,7,1542
4288,738,65,6,1543
4288,744,65,7,1544
4288,751,64.5,7,1545
4288,758,63,7,1546
4288,765,62.5,7,1547
4288,772,62,6,1548
4288,778,61.5,7,1549
4288,785,60.5,6,1550
4288,791,60,7,1551
4288,798,59.5,7,1552
4288,805,58.5,6,1553
4288,811,58.5,7,1554
4288,818,57,6,1555
4288,824,58,6,1556
4288,830,56,7,1557
4288,837,57,6,1558
4288,843,57.5,7,1559
4288,850,55.5,7,1560
4288,857,56.5,5,1561
4288,862,56.5,7,1562
4297,334,113.5,2,1515
4297,340,112,7,1517
4297,347,114.5,8,1518
4297,355,115,7,1519
4297,362,110,7,1520
4297,369,110,7,1521
4297,376,111.5,8,1522
4297,384,110,8,1523
4297,399,108.5,6,1525
4297,405,108,6,1526
4297,421,104.5,7,1528
4297,428,105.5,8,1529
4297,436,102.5,7,1530
4297,443,103.5,7,1531
4297,450,102,8,1532
4297,458,103.5,7,1533
4297,465,101,7,1534
4297,472,99.5,8,1535
4297,480,100,7,1536
4297,487,99.5,6,1537
4297,493,96,7,1538
4297,500,95.5,7,1539
4297,507,94,7,1540
4297,542,90.5,7,1545
4297,549,89.5,7,1546
4297,556,88,7,1547
4297,563,87,7,1548
4297,570,85,7,1549
4335,529,80.5,6,1528
4335,535,83.5,0,1529
4335,535,82,6,1530
4335,541,82,7,1531
4335,548,81.5,8,1532
4335,556,82.5,7,1533
4335,563,82,8,1534
4335,571,81,7,1535
4335,578,81,7,1536
4335,585,80.5,7,1537
4335,608,80,6,1540
4335,614,80,7,1541
4335,621,79.5,8,1542
4335,629,78.5,7,1543
4335,636,77.5,7,1544
4335,643,78,7,1545
4335,650,77.5,7,1546
4335,657,77.5,7,1547
4335,664,77.5,7,1548
4335,671,76.5,7,1549
4335,678,76.5,7,1550
4335,685,75,8,1551
4335,693,75,7,1552
4335,700,75,7,1553
4335,707,74,7,1554
4335,714,74,7,1555
4335,721,73,7,1556
4335,728,71.5,6,1557
4335,734,72.5,7,1558
4335,741,71,7,1559
4335,748,71.5,7,1560
4335,755,71.5,7,1561
4335,762,69,7,1562
4335,769,69.5,6,1563
4335,775,69,7,1564
4335,782,70,7,1565
4335,789,68.5,7,1566
4335,796,68.5,7,1567
4335,803,68.5,0,1568
4446,572,33,7,1555
4446,579,33,7,1556
4446,586,32.5,7,1557
4446,593,32.5,7,1558
4446,600,32.5,7,1559
4446,607,32,8,1560
4446,615,31.5,6,1561
4446,621,31,6,1562
4446,627,32.5,7,1563
4446,634,32.5,7,1564
4446,641,32.5,7,1565
4446,648,31.5,6,1566
4446,654,32.5,7,1567
4446,661,26.5,6,1568
4446,667,33.5,7,1569
4446,674,32,7,1570
4446,681,33,6,1571
4446,687,33,6,1572
4446,693,33.5,7,1573
4446,700,33,6,1574
4446,706,34.5,7,1575
4446,713,33,6,1576
4446,719,34.5,7,1577
4446,726,33,6,1578
4446,732,34.5,7,1579
4446,739,34.5,7,1580
4446,746,33,7,1581
4446,753,31.5,6,1582
4446,759,33.5,7,1583
4446,766,33,6,1584
4446,772,33.5,7,1585
4446,779,32,6,1586
4446,785,33,7,1587
4446,792,30.5,9,1588
4446,801,33,3,1589
4446,804,31,6,1590
4446,810,33,6,1591
4446,816,32.5,6,1592
4446,822,32,0,1593
4446,822,31.5,0,1594
4470,196,197,9,1562
4470,205,195,6,1563
4470,211,194,8,1564
4470,219,194,8,1565
4470,227,193.5,8,1566
4470,235,190.5,10,1567
4470,245,189,7,1568
4470,252,187.5,9,1569
4470,261,187.5,9,1570
4470,270,187,7,1571
4470,277,183.5,9,1572
4470,286,183.5,8,1573
4470,294,181,9,1574
4470,303,180.5,9,1575
4470,312,176.5,6,1576
4470,318,178.5,9,1577
4470,327,176,8,1578
4470,335,175,8,1579
4470,343,175.5,9,1580
4470,352,171,9,1581
4470,370,169,6,1583
4470,376,170.5,8,1584
4470,384,169.5,10,1585
4470,394,167,7,1586
4470,401,165,9,1587
4470,410,164,8,1588
4470,418,164.5,7,1589
4470,425,162,9,1590
4470,434,160,8,1591
4470,442,159,8,1592
4470,450,158.5,8,1593
4470,458,155.5,10,1594
4470,468,153,7,1595
4470,475,152.5,8,1596
4470,483,151.5,9,1597
4470,492,149.5,8,1598
4470,500,148,10,1599
4470,510,146,8,1600
4470,518,145,8,1601
4470,526,143.5,8,1602
4470,534,142.5,8,1603
4470,542,141,8,1604
4470,550,141.5,8,1605
4470,558,140,9,1606
4470,567,139.5,8,1607
4470,575,136.5,8,1608
4470,583,137,8,1609
4470,591,136.5,8,1610
4470,599,134,9,1611
4470,608,132,7,1612
4470,615,132.5,9,1613
4470,624,131.5,8,1614
4470,632,130,8,1615
4470,640,129,8,1616
4470,648,128.5,8,1617
4470,656,126,9,1618
4470,665,126.5,8,1619
4470,673,124,9,1620
4470,682,121.5,7,1621
4470,689,122,8,1622
4470,697,121.5,8,1623
4470,705,121,9,1624
4470,714,119.5,8,1625
4470,722,118.5,8,1626
4470,730,117.5,9,1627
4470,739,116.5,8,1628
4470,747,115,5,1629
4470,752,120,9,1630
4470,761,118,9,1631
4470,779,117.5,10,1633
4470,789,111,6,1634
4470,795,114.5,8,1635
4470,803,114,9,1636
4576,268,152.5,7,1593
4576,275,153.5,7,1594
4576,282,158,8,1595
4576,290,155,8,1596
4576,298,156,8,1597
4576,306,156.5,7,1598
4576,313,157,8,1599
4576,321,159.5,8,1600
4576,329,160,8,1601
4576,337,160.5,7,1602
4576,344,160.5,8,1603
4576,352,160,8,1604
4576,360,160,7,1605
4576,367,163,9,1606
4576,376,161.5,7,1607
4576,383,162,8,1608
4576,391,164,9,1609
4576,400,162.5,7,1610
4576,407,163,8,1611
4576,415,163.5,8,1612
4576,423,163,8,1613
4576,431,165,8,1614
4576,439,164.5,8,1615
4576,447,164.5,8,1616
4576,455,164,8,1617
4576,463,164,8,1618
4576,471,166,8,1619
4576,479,165.5,8,1620
4576,487,165.5,8,1621
4576,495,165,8,1622
4576,503,165,9,1623
4576,512,163.5,8,1624
4576,520,165,8,1625
4576,528,165,8,1626
4576,536,164.5,9,1627
4576,545,165,8,1628
4576,553,164.5,8,1629
4576,561,164.5,8,1630
4576,569,165,9,1631
4576,578,166,8,1632
4576,586,165,9,1633
4576,595,163,8,1634
4576,603,162,8,1635
4576,611,164.5,9,1636
4576,620,165,8,1637
4576,628,164.5,9,1638
4576,637,165.5,9,1639
4576,646,163,8,1640
4576,654,164,9,1641
4576,663,163,8,1642
4576,671,163.5,9,1643
4576,680,162,8,1644
4576,688,162.5,9,1645
4576,697,162,9,1646
4576,706,159.5,8,1647
4576,714,159.5,9,1648
4576,723,160,9,1649
4576,732,158.5,8,1650
4576,740,158.5,9,1651
4576,749,157.5,8,1652
4576,757,157.5,8,1653
4628,236,113.5,8,1608
4628,244,115.5,7,1609
4628,251,117.5,6,1610
4628,257,121.5,8,1611
4628,265,122,9,1612
4628,274,120,8,1613
4628,282,120.5,6,1614
4628,288,122,8,1615
4628,296,121,9,1616
4628,305,120.5,8,1617
4628,313,121,6,1618
4628,319,120.5,7,1619
4628,326,120.5,10,1620
4628,336,119.5,5,1621
4628,341,120,8,1622
4628,349,119,7,1623
4628,356,120.5,10,1624
4628,366,120,10,1625
4628,376,119,5,1626
4628,381,119.5,8,1627
4628,389,120,8,1628
4628,397,121,8,1629
4692,30,82,5,1637
4692,35,85.5,9,1638
4692,44,81.5,9,1639
4692,53,79.5,8,1640
4692,61,81.5,10,1641
4692,71,75.5,7,1642
4692,78,76.5,8,1643
4692,86,77.5,10,1644
4692,96,73.5,8,1645
4692,104,73.5,4,1646
4692,108,73,4,1647
4702,525,193.5,4,1651
4702,529,196.5,3,1652
4702,532,198,7,1653
4702,539,199.5,4,1654
4702,543,207,10,1655
4702,553,205,7,1656
4702,560,206,7,1657
4702,567,207,7,1658
4702,574,209.5,8,1659
4702,582,209,7,1660
4702,589,209,7,1661
4702,596,212,8,1662
4702,604,214,6,1663
4702,610,215,9,1664
4702,619,215.5,5,1665
4702,624,220.5,9,1666
4702,633,216.5,8,1667
4702,641,217.5,6,1668
4702,647,220.5,10,1669
4702,657,219.5,6,1670
4702,663,219,6,1671
4702,669,222,9,1672
4702,678,223,8,1673
4702,686,225,6,1674
4702,692,223,8,1675
4709,433,165,4,1656
4709,437,165,10,1657
4709,447,167.5,5,1658
4709,452,166,8,1659
4709,460,167,8,1660
4709,475,168,8,1662
4709,483,168,8,1663
4709,491,167.5,8,1664
4709,499,168.5,8,1665
4709,530,169.5,8,1669
4709,538,170,8,1670
4709,546,169.5,9,1671
4709,555,171.5,7,1672
4709,562,170,10,1673
4709,572,170.5,3,1674
4709,575,179,10,1675
4709,585,171.5,7,1676
4709,592,172.5,9,1677
4709,601,172.5,9,1678
4709,615,173.5,10,1680
4709,625,174.5,5,1681
4709,630,175.5,7,1682
4709,637,177.5,9,1683
4709,646,176,6,1684
4709,652,180,6,1685
4709,658,185,9,1686
4709,667,181.5,7,1687
4709,674,182,7,1688
4709,681,184.5,7,1689
4709,688,186,7,1690
4709,695,187,7,1691
4709,702,189,8,1692
4709,710,189.5,7,1693
4709,717,192.5,7,1694
4709,724,194.5,7,1695
4722,513,86,8,1665
4722,521,87.5,4,1666
4722,525,85,4,1667
4722,529,87,6,1668
4722,535,87,8,1669
4722,543,89.5,8,1670
4722,551,86,7,1671
4722,558,84.5,7,1672
4722,565,88.5,7,1673
4722,572,90,7,1674
4722,579,86.5,8,1675
4722,587,87.5,7,1676
4722,594,86.5,7,1677
4722,601,87,8,1678
4722,609,88,7,1679
4722,616,87,7,1680
4722,623,87,7,1681
4722,630,88,9,1682
4722,639,87,7,1683
4722,646,87.5,7,1684
4722,653,87.5,7,1685
4722,660,88.5,7,1686
4722,667,88,9,1687
4722,676,87.5,6,1688
4722,682,88.5,9,1689
4722,691,88.5,6,1690
4722,697,90,7,1691
4722,704,89.5,8,1692
4722,712,90,7,1693
4722,719,91.5,8,1694
4722,727,93,7,1695
4722,734,91,8,1696
4722,742,91,7,1697
4722,749,90.5,8,1698
4722,757,92,7,1699
4722,764,91.5,8,1700
4722,772,92,9,1701
4722,781,92,5,1702
4722,786,93,4,1703
4722,790,93,4,1704
4762,61,76,6,1680
4762,67,76.5,7,1681
4762,74,77,7,1682
4762,81,76.5,8,1683
4762,89,76.5,7,1684
4762,96,78.5,9,1685
4762,105,77,8,1686
4762,113,75,4,1687
4762,117,80.5,10,1688
4762,127,79,8,1689
4762,135,75.5,6,1690
4762,141,78.5,6,1691
4762,147,81,6,1692
4765,31,192,9,1682
4765,40,188,8,1683
4765,48,187.5,7,1684
4765,55,187,9,1685
4765,64,186,9,1686
4765,73,186,8,1687
4765,81,184.5,9,1688
4765,90,185.5,8,1689
4765,98,183.5,8,1690
4765,106,184,8,1691
4765,114,183.5,8,1692
4765,130,186.5,12,1694
4798,30,189.5,4,1691
4798,34,188.5,4,1692
4798,38,188,5,1693
4798,43,189,10,1694
4798,53,186,8,1695
4798,61,184.5,8,1696
4798,69,183.5,8,1697
4798,77,184,8,1698
4798,85,183.5,8,1699
4798,93,185,8,1700
4798,101,185,9,1701
4798,110,181,8,1702
4798,118,179.5,7,1703
4798,125,185.5,8,1704
4798,133,177.5,10,1705
4798,143,176.5,8,1706
4798,151,175.5,8,1707
4798,159,177,8,1708
4798,167,179,9,1709
4798,176,175.5,8,1710
4798,184,174.5,8,1711
4798,192,175,8,1712
4798,200,172,9,1713
4798,209,171,8,1714
4798,217,171.5,8,1715
4798,225,170,9,1716
4798,234,167,8,1717
4798,242,166.5,7,1718
4798,249,160,4,1719
4798,253,159.5,4,1720
4804,158,76.5,8,1693
4804,166,75,7,1694
4804,173,77,8,1695
4804,181,75,8,1696
4804,189,76,6,1697
4804,195,76.5,8,1698
4804,203,77.5,9,1699
4804,212,74,6,1700
4804,218,77.5,9,1701
4804,227,74,6,1702
4804,233,77.5,8,1703
4804,241,75.5,7,1704
4804,248,77,8,1705
4804,256,75.5,7,1706
4804,263,76,8,1707
4804,271,75,7,1708
4804,278,76.5,7,1709
4804,285,77.5,8,1710
4804,293,76.5,7,1711
4804,300,77.5,5,1712
4804,305,80,10,1713
4804,315,77,5,1714
4804,320,80,9,1715
4804,329,78.5,9,1716
4804,338,79,6,1717
4804,344,78.5,7,1718
4804,351,80.5,2,1719
4804,353,74.5,2,1720
4805,584,105.5,7,1693
4805,591,105,6,1694
4805,597,106.5,1,1695
4805,598,106.5,6,1696
4805,604,110,7,1697
4805,611,109,5,1698
4805,616,111.5,8,1699
4805,624,111.5,6,1700
4805,630,113.5,9,1701
4805,639,117,4,1702
4805,643,121,6,1703
4805,649,116,7,1704
4805,656,116,7,1705
4832,29,126.5,3,1699
4832,32,128,4,1700
4832,36,129,8,1701
4832,44,128,7,1702
4832,51,129.5,6,1703
4832,57,129.5,6,1704
4832,63,130,9,1705
4832,72,131,7,1706
4832,79,131,4,1707
4832,83,132,10,1708
4832,93,132,7,1709
4832,100,135,4,1710
4832,104,133,4,1711
4856,689,102.5,7,1705
4856,696,103.5,7,1706
4856,703,104,6,1707
4856,709,104.5,6,1708
4856,715,105,7,1709
4856,722,105,6,1710
4856,728,104.5,7,1711
4856,735,105,6,1712
4856,741,105.5,8,1713
4856,749,105.5,5,1714
4856,754,106.5,8,1715
4856,762,105.5,7,1716
4856,769,106.5,5,1717
4856,774,106.5,5,1718
4937,367,77,6,1721
4937,373,81,9,1722
4937,382,77.5,4,1723
4937,386,81.5,9,1724
4937,395,79.5,8,1725
4937,403,78,6,1726
4937,409,80,9,1727
4937,418,77,7,1728
4937,425,77,6,1729
4937,431,79.5,7,1730
4937,438,79.5,7,1731
4937,445,82,9,1732
4937,454,79,7,1733
4937,461,79.5,7,1734
4937,468,78,6,1735
4937,474,81.5,9,1736
4937,483,79,7,1737
4937,490,79.5,5,1738
4937,495,82.5,8,1739
4937,503,79.5,8,1740
4937,511,78,7,1741
4937,518,80.5,7,1742
4937,525,81.5,7,1743
4937,532,81.5,7,1744
4937,539,82,8,1745
4937,547,81,7,1746
4937,554,78,7,1747
4937,561,80.5,7,1748
4937,568,76.5,7,1749
4937,575,76.5,7,1750
4937,582,79,7,1751
4937,589,75,7,1752
4937,596,75,8,1753
4937,604,74.5,7,1754
4937,611,74.5,8,1755
4937,619,73.5,6,1756
4937,625,76.5,8,1757
4937,633,72,5,1758
4937,638,74.5,8,1759
4937,646,76,7,1760
4937,653,75.5,8,1761
4937,661,72.5,6,1762
4937,667,75.5,7,1763
4937,674,72,7,1764
4937,681,72,7,1765
4937,688,72,7,1766
4937,695,72,7,1767
4937,702,70.5,7,1768
4937,709,72,7,1769
4937,716,72,7,1770
4937,723,71,8,1771
4937,731,70.5,5,1772
4937,736,73,8,1773
4937,744,71.5,7,1774
4937,751,72,3,1775
4937,754,77,10,1776
4937,764,73,6,1777
4937,770,73.5,8,1778
4937,778,73.5,6,1779
4937,784,74.5,7,1780
4937,791,74.5,5,1781
